"bdgt_id","dma1_name","chan1_name","client_id","chan1_id","dma1_id","week_id","percent_max","sp_max_h","sp_min_h"
"202_1_13",NULL,NULL,25,202,1,13,NULL,NULL,NULL
"202_1_14",NULL,NULL,25,202,1,14,NULL,NULL,NULL
"202_1_15",NULL,NULL,25,202,1,15,NULL,NULL,NULL
"202_1_16",NULL,NULL,25,202,1,16,NULL,NULL,NULL
"202_1_17",NULL,NULL,25,202,1,17,NULL,NULL,NULL
"202_1_18",NULL,NULL,25,202,1,18,NULL,NULL,NULL
"202_1_19",NULL,NULL,25,202,1,19,NULL,NULL,NULL
"202_1_2",NULL,NULL,25,202,1,2,NULL,NULL,NULL
"202_1_20",NULL,NULL,25,202,1,20,NULL,NULL,NULL
"202_1_21",NULL,NULL,25,202,1,21,NULL,NULL,NULL
"202_1_22",NULL,NULL,25,202,1,22,NULL,NULL,NULL
"202_1_23",NULL,NULL,25,202,1,23,NULL,NULL,NULL
"202_1_24",NULL,NULL,25,202,1,24,NULL,NULL,NULL
"202_1_25",NULL,NULL,25,202,1,25,NULL,NULL,NULL
"202_1_26",NULL,NULL,25,202,1,26,NULL,NULL,NULL
"202_1_27",NULL,NULL,25,202,1,27,NULL,NULL,NULL
"202_1_28",NULL,NULL,25,202,1,28,NULL,NULL,NULL
"202_1_29",NULL,NULL,25,202,1,29,NULL,NULL,NULL
"202_1_3",NULL,NULL,25,202,1,3,NULL,NULL,NULL
"202_1_30",NULL,NULL,25,202,1,30,NULL,NULL,NULL
"202_1_31",NULL,NULL,25,202,1,31,NULL,NULL,NULL
"202_1_32",NULL,NULL,25,202,1,32,NULL,NULL,NULL
"202_1_33",NULL,NULL,25,202,1,33,NULL,NULL,NULL
"202_1_34",NULL,NULL,25,202,1,34,NULL,NULL,NULL
"202_1_35",NULL,NULL,25,202,1,35,NULL,NULL,NULL
"202_1_36",NULL,NULL,25,202,1,36,NULL,NULL,NULL
"202_1_37",NULL,NULL,25,202,1,37,NULL,NULL,NULL
"202_1_38",NULL,NULL,25,202,1,38,NULL,NULL,NULL
"202_1_39",NULL,NULL,25,202,1,39,NULL,NULL,NULL
"202_1_4",NULL,NULL,25,202,1,4,NULL,NULL,NULL
"202_1_40",NULL,NULL,25,202,1,40,NULL,NULL,NULL
"202_1_41",NULL,NULL,25,202,1,41,NULL,NULL,NULL
"202_1_42",NULL,NULL,25,202,1,42,NULL,NULL,NULL
"202_1_43",NULL,NULL,25,202,1,43,NULL,NULL,NULL
"202_1_44",NULL,NULL,25,202,1,44,NULL,NULL,NULL
"202_1_45",NULL,NULL,25,202,1,45,NULL,NULL,NULL
"202_1_46",NULL,NULL,25,202,1,46,NULL,NULL,NULL
"202_1_47",NULL,NULL,25,202,1,47,NULL,NULL,NULL
"202_1_48",NULL,NULL,25,202,1,48,NULL,NULL,NULL
"202_1_49",NULL,NULL,25,202,1,49,NULL,NULL,NULL
"202_1_5",NULL,NULL,25,202,1,5,NULL,NULL,NULL
"202_1_50",NULL,NULL,25,202,1,50,NULL,NULL,NULL
"202_1_51",NULL,NULL,25,202,1,51,NULL,NULL,NULL
"202_1_52",NULL,NULL,25,202,1,52,NULL,NULL,NULL
"202_1_53",NULL,NULL,25,202,1,53,NULL,NULL,NULL
"202_1_6",NULL,NULL,25,202,1,6,NULL,NULL,NULL
"202_1_7",NULL,NULL,25,202,1,7,NULL,NULL,NULL
"202_1_8",NULL,NULL,25,202,1,8,NULL,NULL,NULL
"202_1_9",NULL,NULL,25,202,1,9,NULL,NULL,NULL
"203_1_0",NULL,NULL,25,203,1,0,NULL,NULL,NULL
"203_1_1",NULL,NULL,25,203,1,1,NULL,NULL,NULL
"203_1_10",NULL,NULL,25,203,1,10,NULL,NULL,NULL
"203_1_11",NULL,NULL,25,203,1,11,NULL,NULL,NULL
"203_1_12",NULL,NULL,25,203,1,12,NULL,NULL,NULL
"203_1_13",NULL,NULL,25,203,1,13,NULL,NULL,NULL
"203_1_14",NULL,NULL,25,203,1,14,NULL,NULL,NULL
"203_1_15",NULL,NULL,25,203,1,15,NULL,NULL,NULL
"203_1_16",NULL,NULL,25,203,1,16,NULL,NULL,NULL
"203_1_17",NULL,NULL,25,203,1,17,NULL,NULL,NULL
"203_1_18",NULL,NULL,25,203,1,18,NULL,NULL,NULL
"203_1_19",NULL,NULL,25,203,1,19,NULL,NULL,NULL
"203_1_2",NULL,NULL,25,203,1,2,NULL,NULL,NULL
"203_1_20",NULL,NULL,25,203,1,20,NULL,NULL,NULL
"203_1_21",NULL,NULL,25,203,1,21,NULL,NULL,NULL
"203_1_22",NULL,NULL,25,203,1,22,NULL,NULL,NULL
"203_1_23",NULL,NULL,25,203,1,23,NULL,NULL,NULL
"203_1_24",NULL,NULL,25,203,1,24,NULL,NULL,NULL
"203_1_25",NULL,NULL,25,203,1,25,NULL,NULL,NULL
"203_1_26",NULL,NULL,25,203,1,26,NULL,NULL,NULL
"203_1_27",NULL,NULL,25,203,1,27,NULL,NULL,NULL
"203_1_28",NULL,NULL,25,203,1,28,NULL,NULL,NULL
"203_1_29",NULL,NULL,25,203,1,29,NULL,NULL,NULL
"203_1_3",NULL,NULL,25,203,1,3,NULL,NULL,NULL
"203_1_30",NULL,NULL,25,203,1,30,NULL,NULL,NULL
"203_1_31",NULL,NULL,25,203,1,31,NULL,NULL,NULL
"203_1_32",NULL,NULL,25,203,1,32,NULL,NULL,NULL
"203_1_33",NULL,NULL,25,203,1,33,NULL,NULL,NULL
"203_1_34",NULL,NULL,25,203,1,34,NULL,NULL,NULL
"203_1_35",NULL,NULL,25,203,1,35,NULL,NULL,NULL
"203_1_36",NULL,NULL,25,203,1,36,NULL,NULL,NULL
"203_1_37",NULL,NULL,25,203,1,37,NULL,NULL,NULL
"203_1_38",NULL,NULL,25,203,1,38,NULL,NULL,NULL
"203_1_39",NULL,NULL,25,203,1,39,NULL,NULL,NULL
"203_1_4",NULL,NULL,25,203,1,4,NULL,NULL,NULL
"203_1_40",NULL,NULL,25,203,1,40,NULL,NULL,NULL
"203_1_41",NULL,NULL,25,203,1,41,NULL,NULL,NULL
"203_1_42",NULL,NULL,25,203,1,42,NULL,NULL,NULL
"203_1_43",NULL,NULL,25,203,1,43,NULL,NULL,NULL
"203_1_44",NULL,NULL,25,203,1,44,NULL,NULL,NULL
"203_1_45",NULL,NULL,25,203,1,45,NULL,NULL,NULL
"203_1_46",NULL,NULL,25,203,1,46,NULL,NULL,NULL
"203_1_47",NULL,NULL,25,203,1,47,NULL,NULL,NULL
"203_1_48",NULL,NULL,25,203,1,48,NULL,NULL,NULL
"203_1_49",NULL,NULL,25,203,1,49,NULL,NULL,NULL
"203_1_5",NULL,NULL,25,203,1,5,NULL,NULL,NULL
"203_1_50",NULL,NULL,25,203,1,50,NULL,NULL,NULL
"203_1_51",NULL,NULL,25,203,1,51,NULL,NULL,NULL
"203_1_52",NULL,NULL,25,203,1,52,NULL,NULL,NULL
"203_1_53",NULL,NULL,25,203,1,53,NULL,NULL,NULL
"203_1_6",NULL,NULL,25,203,1,6,NULL,NULL,NULL
"203_1_7",NULL,NULL,25,203,1,7,NULL,NULL,NULL
"203_1_8",NULL,NULL,25,203,1,8,NULL,NULL,NULL
"203_1_9",NULL,NULL,25,203,1,9,NULL,NULL,NULL
"204_1_0",NULL,NULL,25,204,1,0,NULL,NULL,NULL
"204_1_1",NULL,NULL,25,204,1,1,NULL,NULL,NULL
"204_1_10",NULL,NULL,25,204,1,10,NULL,NULL,NULL
"204_1_11",NULL,NULL,25,204,1,11,NULL,NULL,NULL
"204_1_12",NULL,NULL,25,204,1,12,NULL,NULL,NULL
"204_1_13",NULL,NULL,25,204,1,13,NULL,NULL,NULL
"204_1_14",NULL,NULL,25,204,1,14,NULL,NULL,NULL
"204_1_15",NULL,NULL,25,204,1,15,NULL,NULL,NULL
"204_1_16",NULL,NULL,25,204,1,16,NULL,NULL,NULL
"204_1_17",NULL,NULL,25,204,1,17,NULL,NULL,NULL
"204_1_18",NULL,NULL,25,204,1,18,NULL,NULL,NULL
"204_1_19",NULL,NULL,25,204,1,19,NULL,NULL,NULL
"204_1_2",NULL,NULL,25,204,1,2,NULL,NULL,NULL
"204_1_20",NULL,NULL,25,204,1,20,NULL,NULL,NULL
"204_1_21",NULL,NULL,25,204,1,21,NULL,NULL,NULL
"204_1_22",NULL,NULL,25,204,1,22,NULL,NULL,NULL
"204_1_23",NULL,NULL,25,204,1,23,NULL,NULL,NULL
"204_1_24",NULL,NULL,25,204,1,24,NULL,NULL,NULL
"204_1_25",NULL,NULL,25,204,1,25,NULL,NULL,NULL
"204_1_26",NULL,NULL,25,204,1,26,NULL,NULL,NULL
"204_1_27",NULL,NULL,25,204,1,27,NULL,NULL,NULL
"204_1_28",NULL,NULL,25,204,1,28,NULL,NULL,NULL
"204_1_29",NULL,NULL,25,204,1,29,NULL,NULL,NULL
"204_1_3",NULL,NULL,25,204,1,3,NULL,NULL,NULL
"204_1_30",NULL,NULL,25,204,1,30,NULL,NULL,NULL
"204_1_31",NULL,NULL,25,204,1,31,NULL,NULL,NULL
"204_1_32",NULL,NULL,25,204,1,32,NULL,NULL,NULL
"204_1_33",NULL,NULL,25,204,1,33,NULL,NULL,NULL
"204_1_34",NULL,NULL,25,204,1,34,NULL,NULL,NULL
"204_1_35",NULL,NULL,25,204,1,35,NULL,NULL,NULL
"204_1_36",NULL,NULL,25,204,1,36,NULL,NULL,NULL
"204_1_37",NULL,NULL,25,204,1,37,NULL,NULL,NULL
"204_1_38",NULL,NULL,25,204,1,38,NULL,NULL,NULL
"204_1_39",NULL,NULL,25,204,1,39,NULL,NULL,NULL
"204_1_4",NULL,NULL,25,204,1,4,NULL,NULL,NULL
"204_1_40",NULL,NULL,25,204,1,40,NULL,NULL,NULL
"204_1_41",NULL,NULL,25,204,1,41,NULL,NULL,NULL
"204_1_42",NULL,NULL,25,204,1,42,NULL,NULL,NULL
"204_1_43",NULL,NULL,25,204,1,43,NULL,NULL,NULL
"204_1_44",NULL,NULL,25,204,1,44,NULL,NULL,NULL
"204_1_45",NULL,NULL,25,204,1,45,NULL,NULL,NULL
"204_1_46",NULL,NULL,25,204,1,46,NULL,NULL,NULL
"204_1_47",NULL,NULL,25,204,1,47,NULL,NULL,NULL
"204_1_48",NULL,NULL,25,204,1,48,NULL,NULL,NULL
"204_1_49",NULL,NULL,25,204,1,49,NULL,NULL,NULL
"204_1_5",NULL,NULL,25,204,1,5,NULL,NULL,NULL
"204_1_50",NULL,NULL,25,204,1,50,NULL,NULL,NULL
"204_1_51",NULL,NULL,25,204,1,51,NULL,NULL,NULL
"204_1_52",NULL,NULL,25,204,1,52,NULL,NULL,NULL
"204_1_53",NULL,NULL,25,204,1,53,NULL,NULL,NULL
"204_1_6",NULL,NULL,25,204,1,6,NULL,NULL,NULL
"204_1_7",NULL,NULL,25,204,1,7,NULL,NULL,NULL
"204_1_8",NULL,NULL,25,204,1,8,NULL,NULL,NULL
"204_1_9",NULL,NULL,25,204,1,9,NULL,NULL,NULL
"205_1_0",NULL,NULL,25,205,1,0,NULL,NULL,NULL
"205_1_1",NULL,NULL,25,205,1,1,NULL,NULL,NULL
"205_1_10",NULL,NULL,25,205,1,10,NULL,NULL,NULL
"205_1_11",NULL,NULL,25,205,1,11,NULL,NULL,NULL
"205_1_12",NULL,NULL,25,205,1,12,NULL,NULL,NULL
"205_1_13",NULL,NULL,25,205,1,13,NULL,NULL,NULL
"205_1_14",NULL,NULL,25,205,1,14,NULL,NULL,NULL
"205_1_15",NULL,NULL,25,205,1,15,NULL,NULL,NULL
"205_1_16",NULL,NULL,25,205,1,16,NULL,NULL,NULL
"205_1_17",NULL,NULL,25,205,1,17,NULL,NULL,NULL
"205_1_18",NULL,NULL,25,205,1,18,NULL,NULL,NULL
"205_1_19",NULL,NULL,25,205,1,19,NULL,NULL,NULL
"205_1_2",NULL,NULL,25,205,1,2,NULL,NULL,NULL
"205_1_20",NULL,NULL,25,205,1,20,NULL,NULL,NULL
"205_1_21",NULL,NULL,25,205,1,21,NULL,NULL,NULL
"205_1_22",NULL,NULL,25,205,1,22,NULL,NULL,NULL
"205_1_23",NULL,NULL,25,205,1,23,NULL,NULL,NULL
"205_1_24",NULL,NULL,25,205,1,24,NULL,NULL,NULL
"205_1_25",NULL,NULL,25,205,1,25,NULL,NULL,NULL
"205_1_26",NULL,NULL,25,205,1,26,NULL,NULL,NULL
"205_1_27",NULL,NULL,25,205,1,27,NULL,NULL,NULL
"205_1_28",NULL,NULL,25,205,1,28,NULL,NULL,NULL
"205_1_29",NULL,NULL,25,205,1,29,NULL,NULL,NULL
"205_1_3",NULL,NULL,25,205,1,3,NULL,NULL,NULL
"205_1_30",NULL,NULL,25,205,1,30,NULL,NULL,NULL
"205_1_31",NULL,NULL,25,205,1,31,NULL,NULL,NULL
"205_1_32",NULL,NULL,25,205,1,32,NULL,NULL,NULL
"205_1_33",NULL,NULL,25,205,1,33,NULL,NULL,NULL
"205_1_34",NULL,NULL,25,205,1,34,NULL,NULL,NULL
"205_1_35",NULL,NULL,25,205,1,35,NULL,NULL,NULL
"205_1_36",NULL,NULL,25,205,1,36,NULL,NULL,NULL
"205_1_37",NULL,NULL,25,205,1,37,NULL,NULL,NULL
"205_1_38",NULL,NULL,25,205,1,38,NULL,NULL,NULL
"205_1_39",NULL,NULL,25,205,1,39,NULL,NULL,NULL
"205_1_4",NULL,NULL,25,205,1,4,NULL,NULL,NULL
"205_1_40",NULL,NULL,25,205,1,40,NULL,NULL,NULL
"205_1_41",NULL,NULL,25,205,1,41,NULL,NULL,NULL
"205_1_42",NULL,NULL,25,205,1,42,NULL,NULL,NULL
"205_1_43",NULL,NULL,25,205,1,43,NULL,NULL,NULL
"205_1_44",NULL,NULL,25,205,1,44,NULL,NULL,NULL
"205_1_45",NULL,NULL,25,205,1,45,NULL,NULL,NULL
"205_1_46",NULL,NULL,25,205,1,46,NULL,NULL,NULL
"205_1_47",NULL,NULL,25,205,1,47,NULL,NULL,NULL
"205_1_48",NULL,NULL,25,205,1,48,NULL,NULL,NULL
"205_1_49",NULL,NULL,25,205,1,49,NULL,NULL,NULL
"205_1_5",NULL,NULL,25,205,1,5,NULL,NULL,NULL
"205_1_50",NULL,NULL,25,205,1,50,NULL,NULL,NULL
"205_1_51",NULL,NULL,25,205,1,51,NULL,NULL,NULL
"205_1_52",NULL,NULL,25,205,1,52,NULL,NULL,NULL
"205_1_53",NULL,NULL,25,205,1,53,NULL,NULL,NULL
"205_1_6",NULL,NULL,25,205,1,6,NULL,NULL,NULL
"205_1_7",NULL,NULL,25,205,1,7,NULL,NULL,NULL
"205_1_8",NULL,NULL,25,205,1,8,NULL,NULL,NULL
"205_1_9",NULL,NULL,25,205,1,9,NULL,NULL,NULL
"206_1_0",NULL,NULL,25,206,1,0,NULL,NULL,NULL
"206_1_1",NULL,NULL,25,206,1,1,NULL,NULL,NULL
"206_1_10",NULL,NULL,25,206,1,10,NULL,NULL,NULL
"206_1_11",NULL,NULL,25,206,1,11,NULL,NULL,NULL
"206_1_12",NULL,NULL,25,206,1,12,NULL,NULL,NULL
"206_1_13",NULL,NULL,25,206,1,13,NULL,NULL,NULL
"206_1_14",NULL,NULL,25,206,1,14,NULL,NULL,NULL
"206_1_15",NULL,NULL,25,206,1,15,NULL,NULL,NULL
"206_1_16",NULL,NULL,25,206,1,16,NULL,NULL,NULL
"206_1_17",NULL,NULL,25,206,1,17,NULL,NULL,NULL
"206_1_18",NULL,NULL,25,206,1,18,NULL,NULL,NULL
"206_1_19",NULL,NULL,25,206,1,19,NULL,NULL,NULL
"206_1_2",NULL,NULL,25,206,1,2,NULL,NULL,NULL
"206_1_20",NULL,NULL,25,206,1,20,NULL,NULL,NULL
"206_1_21",NULL,NULL,25,206,1,21,NULL,NULL,NULL
"206_1_22",NULL,NULL,25,206,1,22,NULL,NULL,NULL
"206_1_23",NULL,NULL,25,206,1,23,NULL,NULL,NULL
"206_1_24",NULL,NULL,25,206,1,24,NULL,NULL,NULL
"206_1_25",NULL,NULL,25,206,1,25,NULL,NULL,NULL
"206_1_26",NULL,NULL,25,206,1,26,NULL,NULL,NULL
"206_1_27",NULL,NULL,25,206,1,27,NULL,NULL,NULL
"206_1_28",NULL,NULL,25,206,1,28,NULL,NULL,NULL
"206_1_29",NULL,NULL,25,206,1,29,NULL,NULL,NULL
"206_1_3",NULL,NULL,25,206,1,3,NULL,NULL,NULL
"206_1_30",NULL,NULL,25,206,1,30,NULL,NULL,NULL
"206_1_31",NULL,NULL,25,206,1,31,NULL,NULL,NULL
"206_1_32",NULL,NULL,25,206,1,32,NULL,NULL,NULL
"206_1_33",NULL,NULL,25,206,1,33,NULL,NULL,NULL
"206_1_34",NULL,NULL,25,206,1,34,NULL,NULL,NULL
"206_1_35",NULL,NULL,25,206,1,35,NULL,NULL,NULL
"206_1_36",NULL,NULL,25,206,1,36,NULL,NULL,NULL
"206_1_37",NULL,NULL,25,206,1,37,NULL,NULL,NULL
"206_1_38",NULL,NULL,25,206,1,38,NULL,NULL,NULL
"206_1_39",NULL,NULL,25,206,1,39,NULL,NULL,NULL
"206_1_4",NULL,NULL,25,206,1,4,NULL,NULL,NULL
"206_1_40",NULL,NULL,25,206,1,40,NULL,NULL,NULL
"206_1_41",NULL,NULL,25,206,1,41,NULL,NULL,NULL
"206_1_42",NULL,NULL,25,206,1,42,NULL,NULL,NULL
"206_1_43",NULL,NULL,25,206,1,43,NULL,NULL,NULL
"206_1_44",NULL,NULL,25,206,1,44,NULL,NULL,NULL
"206_1_45",NULL,NULL,25,206,1,45,NULL,NULL,NULL
"206_1_46",NULL,NULL,25,206,1,46,NULL,NULL,NULL
"206_1_47",NULL,NULL,25,206,1,47,NULL,NULL,NULL
"206_1_48",NULL,NULL,25,206,1,48,NULL,NULL,NULL
"206_1_49",NULL,NULL,25,206,1,49,NULL,NULL,NULL
"206_1_5",NULL,NULL,25,206,1,5,NULL,NULL,NULL
"206_1_50",NULL,NULL,25,206,1,50,NULL,NULL,NULL
"206_1_51",NULL,NULL,25,206,1,51,NULL,NULL,NULL
"206_1_52",NULL,NULL,25,206,1,52,NULL,NULL,NULL
"206_1_53",NULL,NULL,25,206,1,53,NULL,NULL,NULL
"206_1_6",NULL,NULL,25,206,1,6,NULL,NULL,NULL
"206_1_7",NULL,NULL,25,206,1,7,NULL,NULL,NULL
"206_1_8",NULL,NULL,25,206,1,8,NULL,NULL,NULL
"206_1_9",NULL,NULL,25,206,1,9,NULL,NULL,NULL
"207_1_0",NULL,NULL,25,207,1,0,NULL,NULL,NULL
"207_1_1",NULL,NULL,25,207,1,1,NULL,NULL,NULL
"207_1_10",NULL,NULL,25,207,1,10,NULL,NULL,NULL
"207_1_11",NULL,NULL,25,207,1,11,NULL,NULL,NULL
"207_1_12",NULL,NULL,25,207,1,12,NULL,NULL,NULL
"207_1_13",NULL,NULL,25,207,1,13,NULL,NULL,NULL
"207_1_14",NULL,NULL,25,207,1,14,NULL,NULL,NULL
"207_1_15",NULL,NULL,25,207,1,15,NULL,NULL,NULL
"207_1_16",NULL,NULL,25,207,1,16,NULL,NULL,NULL
"207_1_17",NULL,NULL,25,207,1,17,NULL,NULL,NULL
"207_1_18",NULL,NULL,25,207,1,18,NULL,NULL,NULL
"207_1_19",NULL,NULL,25,207,1,19,NULL,NULL,NULL
"207_1_2",NULL,NULL,25,207,1,2,NULL,NULL,NULL
"207_1_20",NULL,NULL,25,207,1,20,NULL,NULL,NULL
"207_1_21",NULL,NULL,25,207,1,21,NULL,NULL,NULL
"207_1_22",NULL,NULL,25,207,1,22,NULL,NULL,NULL
"207_1_23",NULL,NULL,25,207,1,23,NULL,NULL,NULL
"207_1_24",NULL,NULL,25,207,1,24,NULL,NULL,NULL
"207_1_25",NULL,NULL,25,207,1,25,NULL,NULL,NULL
"207_1_26",NULL,NULL,25,207,1,26,NULL,NULL,NULL
"207_1_27",NULL,NULL,25,207,1,27,NULL,NULL,NULL
"207_1_28",NULL,NULL,25,207,1,28,NULL,NULL,NULL
"207_1_29",NULL,NULL,25,207,1,29,NULL,NULL,NULL
"207_1_3",NULL,NULL,25,207,1,3,NULL,NULL,NULL
"207_1_30",NULL,NULL,25,207,1,30,NULL,NULL,NULL
"207_1_31",NULL,NULL,25,207,1,31,NULL,NULL,NULL
"207_1_32",NULL,NULL,25,207,1,32,NULL,NULL,NULL
"207_1_33",NULL,NULL,25,207,1,33,NULL,NULL,NULL
"207_1_34",NULL,NULL,25,207,1,34,NULL,NULL,NULL
"207_1_35",NULL,NULL,25,207,1,35,NULL,NULL,NULL
"207_1_36",NULL,NULL,25,207,1,36,NULL,NULL,NULL
"207_1_37",NULL,NULL,25,207,1,37,NULL,NULL,NULL
"207_1_38",NULL,NULL,25,207,1,38,NULL,NULL,NULL
"207_1_39",NULL,NULL,25,207,1,39,NULL,NULL,NULL
"207_1_4",NULL,NULL,25,207,1,4,NULL,NULL,NULL
"207_1_40",NULL,NULL,25,207,1,40,NULL,NULL,NULL
"207_1_41",NULL,NULL,25,207,1,41,NULL,NULL,NULL
"207_1_42",NULL,NULL,25,207,1,42,NULL,NULL,NULL
"207_1_43",NULL,NULL,25,207,1,43,NULL,NULL,NULL
"207_1_44",NULL,NULL,25,207,1,44,NULL,NULL,NULL
"207_1_45",NULL,NULL,25,207,1,45,NULL,NULL,NULL
"207_1_46",NULL,NULL,25,207,1,46,NULL,NULL,NULL
"207_1_47",NULL,NULL,25,207,1,47,NULL,NULL,NULL
"207_1_48",NULL,NULL,25,207,1,48,NULL,NULL,NULL
"207_1_49",NULL,NULL,25,207,1,49,NULL,NULL,NULL
"207_1_5",NULL,NULL,25,207,1,5,NULL,NULL,NULL
"207_1_50",NULL,NULL,25,207,1,50,NULL,NULL,NULL
"207_1_51",NULL,NULL,25,207,1,51,NULL,NULL,NULL
"207_1_52",NULL,NULL,25,207,1,52,NULL,NULL,NULL
"207_1_53",NULL,NULL,25,207,1,53,NULL,NULL,NULL
"207_1_6",NULL,NULL,25,207,1,6,NULL,NULL,NULL
"207_1_7",NULL,NULL,25,207,1,7,NULL,NULL,NULL
"207_1_8",NULL,NULL,25,207,1,8,NULL,NULL,NULL
"207_1_9",NULL,NULL,25,207,1,9,NULL,NULL,NULL
"208_1_0",NULL,NULL,25,208,1,0,NULL,NULL,NULL
"208_1_1",NULL,NULL,25,208,1,1,NULL,NULL,NULL
"208_1_10",NULL,NULL,25,208,1,10,NULL,NULL,NULL
"208_1_11",NULL,NULL,25,208,1,11,NULL,NULL,NULL
"208_1_12",NULL,NULL,25,208,1,12,NULL,NULL,NULL
"208_1_13",NULL,NULL,25,208,1,13,NULL,NULL,NULL
"208_1_14",NULL,NULL,25,208,1,14,NULL,NULL,NULL
"208_1_15",NULL,NULL,25,208,1,15,NULL,NULL,NULL
"208_1_16",NULL,NULL,25,208,1,16,NULL,NULL,NULL
"208_1_17",NULL,NULL,25,208,1,17,NULL,NULL,NULL
"208_1_18",NULL,NULL,25,208,1,18,NULL,NULL,NULL
"208_1_19",NULL,NULL,25,208,1,19,NULL,NULL,NULL
"208_1_2",NULL,NULL,25,208,1,2,NULL,NULL,NULL
"208_1_20",NULL,NULL,25,208,1,20,NULL,NULL,NULL
"208_1_21",NULL,NULL,25,208,1,21,NULL,NULL,NULL
"208_1_22",NULL,NULL,25,208,1,22,NULL,NULL,NULL
"208_1_23",NULL,NULL,25,208,1,23,NULL,NULL,NULL
"208_1_24",NULL,NULL,25,208,1,24,NULL,NULL,NULL
"208_1_25",NULL,NULL,25,208,1,25,NULL,NULL,NULL
"208_1_26",NULL,NULL,25,208,1,26,NULL,NULL,NULL
"208_1_27",NULL,NULL,25,208,1,27,NULL,NULL,NULL
"208_1_28",NULL,NULL,25,208,1,28,NULL,NULL,NULL
"208_1_29",NULL,NULL,25,208,1,29,NULL,NULL,NULL
"208_1_3",NULL,NULL,25,208,1,3,NULL,NULL,NULL
"208_1_30",NULL,NULL,25,208,1,30,NULL,NULL,NULL
"208_1_31",NULL,NULL,25,208,1,31,NULL,NULL,NULL
"208_1_32",NULL,NULL,25,208,1,32,NULL,NULL,NULL
"208_1_33",NULL,NULL,25,208,1,33,NULL,NULL,NULL
"208_1_34",NULL,NULL,25,208,1,34,NULL,NULL,NULL
"208_1_35",NULL,NULL,25,208,1,35,NULL,NULL,NULL
"208_1_36",NULL,NULL,25,208,1,36,NULL,NULL,NULL
"208_1_37",NULL,NULL,25,208,1,37,NULL,NULL,NULL
"208_1_38",NULL,NULL,25,208,1,38,NULL,NULL,NULL
"208_1_39",NULL,NULL,25,208,1,39,NULL,NULL,NULL
"208_1_4",NULL,NULL,25,208,1,4,NULL,NULL,NULL
"208_1_40",NULL,NULL,25,208,1,40,NULL,NULL,NULL
"208_1_41",NULL,NULL,25,208,1,41,NULL,NULL,NULL
"208_1_42",NULL,NULL,25,208,1,42,NULL,NULL,NULL
"208_1_43",NULL,NULL,25,208,1,43,NULL,NULL,NULL
"208_1_44",NULL,NULL,25,208,1,44,NULL,NULL,NULL
"208_1_45",NULL,NULL,25,208,1,45,NULL,NULL,NULL
"208_1_46",NULL,NULL,25,208,1,46,NULL,NULL,NULL
"208_1_47",NULL,NULL,25,208,1,47,NULL,NULL,NULL
"208_1_48",NULL,NULL,25,208,1,48,NULL,NULL,NULL
"208_1_49",NULL,NULL,25,208,1,49,NULL,NULL,NULL
"208_1_5",NULL,NULL,25,208,1,5,NULL,NULL,NULL
"208_1_50",NULL,NULL,25,208,1,50,NULL,NULL,NULL
"208_1_51",NULL,NULL,25,208,1,51,NULL,NULL,NULL
"208_1_52",NULL,NULL,25,208,1,52,NULL,NULL,NULL
"208_1_53",NULL,NULL,25,208,1,53,NULL,NULL,NULL
"208_1_6",NULL,NULL,25,208,1,6,NULL,NULL,NULL
"208_1_7",NULL,NULL,25,208,1,7,NULL,NULL,NULL
"208_1_8",NULL,NULL,25,208,1,8,NULL,NULL,NULL
"208_1_9",NULL,NULL,25,208,1,9,NULL,NULL,NULL
"209_1_0",NULL,NULL,25,209,1,0,NULL,NULL,NULL
"209_1_1",NULL,NULL,25,209,1,1,NULL,NULL,NULL
"209_1_10",NULL,NULL,25,209,1,10,NULL,NULL,NULL
"209_1_11",NULL,NULL,25,209,1,11,NULL,NULL,NULL
"209_1_12",NULL,NULL,25,209,1,12,NULL,NULL,NULL
"209_1_13",NULL,NULL,25,209,1,13,NULL,NULL,NULL
"209_1_14",NULL,NULL,25,209,1,14,NULL,NULL,NULL
"209_1_15",NULL,NULL,25,209,1,15,NULL,NULL,NULL
"209_1_16",NULL,NULL,25,209,1,16,NULL,NULL,NULL
"209_1_17",NULL,NULL,25,209,1,17,NULL,NULL,NULL
"209_1_18",NULL,NULL,25,209,1,18,NULL,NULL,NULL
"209_1_19",NULL,NULL,25,209,1,19,NULL,NULL,NULL
"209_1_2",NULL,NULL,25,209,1,2,NULL,NULL,NULL
"209_1_20",NULL,NULL,25,209,1,20,NULL,NULL,NULL
"209_1_21",NULL,NULL,25,209,1,21,NULL,NULL,NULL
"209_1_22",NULL,NULL,25,209,1,22,NULL,NULL,NULL
"209_1_23",NULL,NULL,25,209,1,23,NULL,NULL,NULL
"209_1_24",NULL,NULL,25,209,1,24,NULL,NULL,NULL
"209_1_25",NULL,NULL,25,209,1,25,NULL,NULL,NULL
"209_1_26",NULL,NULL,25,209,1,26,NULL,NULL,NULL
"209_1_27",NULL,NULL,25,209,1,27,NULL,NULL,NULL
"209_1_28",NULL,NULL,25,209,1,28,NULL,NULL,NULL
"209_1_29",NULL,NULL,25,209,1,29,NULL,NULL,NULL
"209_1_3",NULL,NULL,25,209,1,3,NULL,NULL,NULL
"209_1_30",NULL,NULL,25,209,1,30,NULL,NULL,NULL
